canonical_smiles,validity
O=C(/C=C/c1ccc(O)cc1)c1ccccc1O,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1,valid
Clc1ccc(-c2cc(-c3cccnc3)nn2)cc1,invalid
COc1ccc(/C=N/NC(=O)Nc2ccc(C)cc2)cc1,valid
CC1CC(CC(Cl)=C1CCOC1=O,invalid
CCOc1ccc(/C=N/NC(N)=S)cc1,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1,valid
CCN(CCSCc1ccccc1)C(=O)O,valid
O=C(NNC(=O)c1ccccc1)c1ccccc1O,valid
Cc1ccccc1NC(=O)c1ccccc1O,valid
CCOC(=O)c1ccc(NC(=O)c2ccccc2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
CCCCCCOC(=O)c1ccc(O)c(O)c1,valid
COc1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1,valid
O=C(NCCNc1ccc(Cl)cc1)c1ccc(-c2ccc(Cl)cc2)o1,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)c(OC)c1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)cc2)cc1,valid
CCc1oc(S)nc1-c1ccccc1C#N,valid
O=C(CCS)Nc1ccccc1C(=O)O,valid
COc1ccc(/C=C/C(=O)c2ccc(C(C)=O)cc2)cc1,valid
CCOC(=O)c1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
Cc1ccc(C(=O)Nc2ccc(C(=O)O)c(O)c2)cc1,valid
COc1ccc(SSc2ccc(C)cc2)c(O)c1,valid
CCCCOc1ccc(/C=N/NC(=O)c2ccccc2OC)cc1,valid
O=C(Nc1cc(-c2ccccc2)cc(/C=N/NC(=O)c2ccccc2)nn1)c1ccccc1O,invalid
CCCCc1ccc(O)c(O)c1,valid
CCCCCCCCCOC(=O)CCC(=O)NC(=O)Nc1ccccc1F,valid
CCCc1oc(C(=O)N2CCOCC2)cc(O)c1O,invalid
CCn1c(N)c2cc(Cl)ccc2n1CC(N)=O,invalid
Cc1ccc(C(=O)/N=C/c2ccc(OC)cc2)cc1,valid
COc1cc(/C=C/C=C/C(=O)c2ccccc2)cc(O)c1,valid
O=C(NC(=O)c1ccccc1)Nc1ccccc1C(=O)O,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
CCCCCOC(=O)c1ccc(NC(=O)c2ccc(C)cc2)c(OC)c1,valid
COc1ccc(/C=C/C(=O)c2ccccc2)cc1,valid
CCCCCCCCCn1c(-c2ccccn2)nc2ccccc12,valid
COc1ccc(/C=N/NC(=O)c2ccc(C)cc2)cc1,valid
CCc1ccc(NC(=O)Nc2ccc(S(=O)(=O)N(C)C)cc2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
CCCC1CN(CCCO)CC1C(=O)Nc1ccccc1F,valid
COc1ccc(/C=C/C(=O)c2ccc3ccccc3n2)cc1,valid
CCCN(CCCCN)CCCCNC(=O)O,valid
CCc1oc(C(=O)NO)c2ccccc12,valid
CN(C)CCS,valid
Cc1ccc(C(=O)NCC(C)N)cc1,valid
O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,valid
CCCCc1oc(C)c(C=O)c1C,valid
CCCCCCCc1ccc(O)c(O)c1,valid
Clc1ccc(CNc2ccc(C(=O)O)c(O)c2)cc1,valid
COc1ccc(/C=C/C(=O)c2ccccc2)cc1,valid
Cc1ccc(C(=O)Nc2ccc(C(C)=O)cc2)cc1,valid
O=C(NNC(=O)c1ccc(F)cc1)c1ccccc1I,valid
CCCN(C)CCNC(=O)Cc1ccc(Cl)cc1,valid
Cc1ccc(Nc2nc(C(N)=O)cs2)cc1,valid
CCCCCc1oc(C=O)c(C)c1C,valid
COc1ccc(C(=O)/C=C/c2ccc(C)cc2)cc1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)cc2)cc1,valid
O=C(/C=C/c1ccc(O)c(O)c1)NC(=O)c1ccccc1O,valid
O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)c(O)c1,valid
CCCOC(=O)c1ccc(C(=O)Nc2ccc(C)cc2)c(OC)c1,valid
CCN(C)CCOc1ccc(OCc2ccccc2)c(O)c1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)cc2)c(O)c1,valid
O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1O,valid
COc1ccc(/C=C/C(=O)c2ccc(C#N)cc2)cc1,valid
COC(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,valid
CCCCCCc1ccc(O)c(O)c1,valid
COC(=O)c1ccccc1C/C=N/NC(=O)c1ccccc1Cl,valid
COC(=O)c1ccc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1,valid
O=C(/C=C/c1ccc(O)c(O)c1)C(=O)O,valid
COc1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1,valid
Cc1ccc(C(=O)Nc2ccc(C(=O)O)c(O)c2)c(O)c1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2OC)c(OC)c1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)cc2)c(O)c1,valid
CCc1ccc(Nc2nc(C(C)(C)C)cc(O)c2Cl)c(Cl)c1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
O=C(NNC(=O)c1ccccc1)c1ccccc1O,valid
CCN(C)CCCc1ccc(O)c(O)c1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
COc1ccc(C(=O)/C=C/c2ccc(N)cc2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2Cl)c(O)c1,valid
CCCCCn1cc(S)n2cnc3ccccc2c1,invalid
Cc1ccc(Nc2ccc(NC(=O)c3ccccc3)cn2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2C)cc1,valid
CCCCCCCSC(C#N)(C)C,valid
COc1ccc(/C=C/C(=O)c2ccc(C)cc2)c(OC)c1,valid
O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1O,valid
CCc1ccc(C(=O)NO)c(O)c1,valid
CCc1ccc(/C=C/C(=O)c2ccc(C)cc2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
Cn1c(NC2CCNCC2)cc(O)c1O,valid
CCc1ccc(Oc2ccc(C)cc2)c(O)c1,valid
O=C(/C=C/c1ccccc1)Nc1ccccc1O,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)c(OC)c1,valid
O=C(O)CCNC(=O)c1ccccc1I,valid
CCCCCCc1oc(=O)c(C)c(C)n1,valid
Cl.O=C(Nc1ccccc1)Nc1ccccc1O,valid
CCCCCCCCCCCCCCNC(=O)c1cc(O)c(C)c(C)c1C,valid
COc1ccc(/C=C/C(=O)c2ccc(C)cc2)c(OC)c1,valid
COc1ccc(/C=N/NC(=S)Nc2ccccc2)cc1,valid
O=C(NO)Nc1ccc(Nc2ccccc2)cc1,valid
O=C(NO)Nc1ccc(C(=O)O)cc1,valid
CCc1ccc(C(=O)NCc2ccccc2)c(O)c1,valid
O=C(/C=C/c1ccc(O)cc1)c1ccccc1O,valid
O=C(O)c1ccc(Nc2ccc(Cl)cc2)c(O)c1,valid
C#CCOc1ccc(/C=C/C(=O)c2ccccc2)c(OC)c1,valid
COc1ccc(Nc2ccc(C(=O)NO)c(C)c2)cc1,valid
O=C(O)CCc1ccc(O)c(O)c1,valid
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc(Cl)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)cc2)c(O)c1,valid
Cc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
CCc1csc(NC(=O)CC(C)=O)c1C,valid
COc1ccc(/C=N/NC(=O)c2ccccc2OC)c(OC)c1,valid
COC(=O)c1ccccc1O,valid
O=C(/C=C/c1ccc(O)c(O)c1)c1ccccc1O,valid
COc1cccc(/C=N/NC(=O)c2cccs2)cc1,invalid
CN(C)CCS,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)c(O)c1,valid
COc1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1,valid
CCCc1oc(CN2CCOCC2)cc(OC)c1=O,invalid
O=C(CN1CCCC1)Nc1ccc(Cl)c(Cl)c1,valid
O=C(NO)Nc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)cc1,valid
CC(=O)Nc1ccc(NC(=O)CS)cc1,valid
CCCOC(=O)c1cccc(C(=O)Nc2ccc(C)cc2)c1,valid
Cc1ccc(/C=C/C(=O)c2ccc(OC)c(O)c2)c(OC)c1,valid
COc1ccc(C(=O)NCCSC(N)=S)cc1,valid
CCCCCCCCCCCCCCCCSC(C)=O,valid
COc1ccc(/C=N/NC(=O)c2ccc(C#N)cc2)cc1,valid
O=C(/C=C/c1ccc(O)c(O)c1)c1ccccc1O,valid
O=C(NNC(=O)c1ccccc1)c1ccccc1O,valid
COc1ccc(/C=N/NC(=O)c2ccccc2OC)c(OC)c1,valid
CCOC(=O)CCC/C=C\C(C)=C\C(C)=C\C.Cl,valid
CCOC(=O)c1ccc(-c2ccc(C)cc2)o1,valid
CCCOC(=O)CC1=C(C#N)NC1CCCCC1,invalid
CCc1ccc(O)c(O)c1O,valid
COc1ccc(/C=N/NC(=O)Nc2ccc(N)cc2)cc1,valid
O=C(O)CCc1ccc(O)c(O)c1,valid
C#CCOc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1,valid
COc1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)c(O)c1,valid
Cc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
COc1ccc(/C=C/C=C/C(=O)c2ccccc2)cc1,valid
O=C(NNC(=O)c1ccccc1)NCc1ccccc1C(=O)O,valid
O=C(N/N=C/c1ccccc1)c1ccccc1O,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
CCOC(=O)c1ccc(NC(=O)c2ccccc2)cc1,valid
CCCCCc1oc(=O)c(C)c(C)c1=O,invalid
Clc1ccc(C(=O)Nc2ccc3nc(N)nc3ccccc23)cc1,invalid
CCCCCCCCCCc1oc(=O)c2ccccc2c1=O,invalid
O=C(O)c1ccccc1NC(=O)c1ccccc1F,valid
CCCCCCCCCCCOC(=O)NC(C)=O,valid
Cc1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc1,valid
COc1cccc(/C=N/NC(=O)c2ccccc2)c(O)c1,invalid
CN(C)CNC(=O)CS,valid
O=C(NNC(=O)c1ccccc1)Nc1ccc(C(=O)/C=C/c2ccccc2)cc1,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)c(OC)c1,valid
Clc1ccc(CSC(S)NCCNc2ccc(Cl)cc2)cc1,valid
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccccc1Cl,valid
CCCCCc1oc(C(=O)NO)c(C)c1C,valid
COc1ccc(/C=C/C(=O)c2ccc(NC(=O)CO)cc2)cc1,valid
O=C(NO)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,valid
CCCS/N=C(\O)OC,valid
Clc1ccc(Cn2ccnc2)cc1,valid
CCc1oc(CNC(=O)c2ccccc2)cc(O)c1,invalid
COc1ccc(/C=N/NC(=O)c2ccccc2)c(O)c1,valid
COc1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccccc3)cc2)cc1,valid
CCOc1ccc(C(=O)Nc2ccc(C(=O)NO)c(C)c2)cc1,valid
Cn1c(-c2cccc(Cl)c2)nnc1=O,invalid
O=C(O)c1ccc(-c2ccc(Cl)cc2)o1,valid
CC(=O)c1ccc(Nc2ccc(C(=O)NO)cc2)cc1,valid
CCCc1ccc(NC(=O)c2ccc(C)cc2)cc1,valid
COc1ccc(C(=O)NCCCCNCCCCCNCCNCCCCCCCCCCC)cc1,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)c(O)c1,valid
CCCCCCCCCCCc1ccc(O)c(O)c1,valid
CCc1ccc(O)c(O)c1,valid
COc1ccc(/C=C/C(=O)c2ccccc2)cc1,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1,valid
COC(=O)c1ccc(S(=O)(=O)Nc2ccc(C)cc2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
CCc1ccc(OC)c(C(=O)Nn2ccnc2)c1,valid
CCCCCCC#CCOC(=O)CCCCCCP(=O)(O)O,valid
COc1ccc(/C=C/C(=O)c2cccc(OC)c2)cc1,valid
CN(C)CCNS(=O)(=O)c1ccccc1Cl,valid
Cc1ccc(C(=O)Nc2ccc(C(=O)O)c(O)c2)cc1,valid
O=C(CS)N1C(=O)c2ccccc2C1=O,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
Cc1ccc(C(=O)Nc2ccc(C(=O)O)cc2)cc1,valid
COc1ccc(C(=O)/C=C/c2cccc(O)c2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2C)cc1,valid
Clc1ccc(-c2ccnc3ccccc3n2)cc1,invalid
Cl.O=C(CCCCCc1ccc(O)c(O)c1)NCCS,valid
CCCn1c(S)sc1CN.Cl,invalid
O=C(NC(=O)c1ccccc1)c1ccc(O)c(O)c1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)cc2)cc1,valid
COc1ccc(/C=N/NC(=O)c2ccccc2)cc1,valid
CCCCCCCCCCc1oc(C)c(C)c1=O,invalid
CCCCCc1oc(C(=O)O)c(C)c1C,valid
C#CCN(CCCS)S,valid
CCCc1oc(=O)c(C)c(C)c1CP(=O)(O)O,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)cc2)cc1,valid
COc1ccc(S(=O)(=O)Nc2ccc(C)cc2)cc1,valid
O=C(O)c1ccc(NC(=O)CSC(C)=O)c(O)c1,valid
NC(=O)c1ccccc1-c1nc(N)sc1-c1ccccc1Cl,valid
CCC#CCOC(=O)CN(C)C(=O)CC(C)OC,valid
O=C(O)Cc1ccccc1O,valid
O=C(NN=C/c1ccccc1)c1ccc(O)cc1,valid
O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccccc1O,valid
CCCCCCCc1ccc(C(=O)/C=C/c2ccc(OC)cc2)cc1,valid
CCOc1ccc(/C=C/C(=O)c2ccc(C)cc2)cc1,valid
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccccc1F,valid
O=C(Nc1ccnc2ccccc12)c1ccccc1F,valid
CCOC(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,valid
CCC(C)Oc1ccc(Oc2ccccc2)cc1,valid
O=C(/C=C/c1ccccc1)NC(=O)c1ccc(F)cc1,valid
CCCOC(=O)CC(=O)NC(C)=O,valid
Cl.N=C(N)N,valid
COc1ccc(/C=C/C(=O)c2ccc(C)cc2)cc1,valid
COc1ccc(/C=C/C(=O)c2cccc(O)c2)cc1,valid
O=C(O)CCCc1ccccc1,valid
