canonical_smiles,validity
Cc1ccc(-c2nc3ccccc3s2)nc1Cl,valid
O=C(O)C(CCCCCn1ccnc1)c1ccc(Cl)cc1,valid
C=CCOc1ccc(C(=O)/C=C/c2ccc(O)cc2)cc1,valid
Cc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1,valid
C=C(C)c1ccc(NS(=O)(=O)c2ccccc2)cc1,valid
Cc1ccc(Cn2ccnc2)cc1,valid
O=C(O)C(=O)Nc1ccc(C(F)(F)F)cc1,valid
Cc1cc(Nc2ccc(Cl)cc2)ccc1C(=O)NCCc1csc(-c2ccccc2)n1,valid
NC(=O)c1ccc(-c2ccccc2)o1,valid
COc1ccccc1C(=O)Nc1cccc(O)c1,valid
O=C(O)c1cccc(-c2ccccc2)n1,valid
O=C(O)C(CCCCCCCC1CCCCCC1)c1ccccn1,valid
COc1ccccc1C(=O)O,valid
C#C[C@H](O)[C@@H]1C[C@H](O)[C@@H](O)[C@@H]1O,valid
O=C(O)c1ccc(Nc2ccccc2)cc1,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1,valid
Cc1cc(C)c(CCCCNC(=S)Nc2ccccc2)cc1,valid
S=C(NNC(=O)c1ccccc1)c1ccccc1,valid
CN(C)CCC[N+]1CCN(C(=O)C#N)C1,valid
C[C@@H]1[C@@H](C[C@H](N)CO)Nc2ccc(-c3ccccc3)c2)[C@H]1Cl,invalid
C=CCOc1ccc(-c2[nH]c3ccccc3[nH]2)cc1,invalid
O=C(O)c1cccc(-c2cccnc2)n1,valid
COc1ccc(-c2ccc(C#N)cc2)cc1,valid
O=[N+]([O-])c1ccc(CCc2cccnc2)o1,valid
CN(C)CC(=O)Nc1ccccn1,valid
Cc1cc(C)c(CC(=O)Nc2ccccc2)cc1,valid
COc1ccc(OCCc2ccc(-c3ccc(I)cc3)cc2)cc1,valid
CC(C)[C@@H]1NC(=O)CC(=O)O1,valid
O=C(O)c1ccccc1OCc1ccc(O)cc1,valid
CNC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,valid
C=C1NC(=O)C(c2ccccc2)C1CNc1ccc(F)cc1,valid
CC(C)[C@@H]1NC(=O)[C@H](C(=O)N[C@H]2CCNC12)N1CCN(C(=O)N1)[C@H]1CCN(c3ccccc3)c21,invalid
CC(C)SC(=S)NCCc1ccc(I)cc1,valid
O=[N+]([O-])c1ccc(-c2cccs2)o1,valid
Nc1nc2ccc(Cl)cc2n1Cc1ccccc1,valid
Nc1cccc(SSc2ccccc2)o1,invalid
Nc1ccc(/C=C/c2ccccc2)cc1,valid
O=C(O)CCCCCCCCCCCc1ccc(Cl)cc1,valid
CN(C)CCCNCCCNCc1cccc(O)c1,valid
CC1CCN(C(=O)Cc2ccc3ccccc3)cc21,invalid
O=C(O)c1ccccc1O,valid
COc1cccc(/C=C/C(=O)c2ccccc2)c1,valid
COc1ccc(OCCc2ccc(OC)c(O)c2)cc1,valid
CC(C)Sc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,valid
Clc1ccccc1-c1ccc(O)c(O)c1,valid
O=C(/C=C/c1ccccc1)c1ccccc1,valid
CC(C)[C@H](N)P(=O)(O)O,valid
CN(C)CCCCCCOc1ccc(C#N)cc1,valid
CN(C)c1ccc(N2CCCCC2=O)cc1,valid
CCCCCCCC[C@@H]1CCNC(=O)[C@H]1C[C@H](O)[C@@H](O)CO,valid
Cc1cc(C)c(C(=O)NCc2ccccc2)cc1.Cl,valid
CS(=O)(=O)c1ccccc1.Cl,valid
COc1ccc(/C=C/C(=O)c2ccc(OC)c(O)c2)cc1,valid
O=C(O)CCCCCCCCCCCCCCCP(=O)(O)O,valid
C=C1NC(=O)Cc2c3ccccc3[nH]2)C1,invalid
COc1ccc(-c2cc(Cl)cc(Cl)c2)cc1,valid
CCc1ccc(OCC(=O)O)cc1,valid
C=Cc1ccc(O)c(O)c1,valid
C=C1CN(C(=O)Cc2ccccc2)C(=O)N1CCN(C(=O)c1ccccc1)c1ccccc1,valid
CC1CCN(C(=O)C(=O)N1C(=O)Nc1ccc(F)cc1)c1ccc(F)cc1,valid
COc1ccc(C(=O)c2[nH]c3ccccc3c2Oc2ccccc2)cc1,valid
CC(=O)Nc1ccc(Nc2ccc(Cl)cc2)nc1N,valid
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,valid
CC(C)CCCCCCNC(=O)c1ccccc1,valid
Nc1cccc(/C=N/Nc2ccc(F)cc2)c1,valid
COc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1,valid
Clc1cccc(CCc2ccccc2)o1,invalid
CNC(=S)NNC(=O)c1ccccc1,valid
C#CCOc1ccc(/C=C/C(=O)c2ccccc2OC)cc1,valid
C=C1NC(=O)c2c3ccccc3[nH]2)C1.Cl,invalid
C#CCCCCCCCc1cccc(O)c1,valid
CN(C)C(=O)OCc1ccccc1,valid
CC(C)CCNc1nc2ccc(Cl)cc2n1CCCCN1CCC(=O)N1,valid
COc1ccc(C(=O)/C=C/c2ccccc2)cc1O,valid
O=[N+]([O-])c1ccc(/C=C/c2ccccc2)cc1,valid
C#C[N+]1CC[C@H](CO)[C@@H](C)[C@H]1O,valid
Cc1ccc(C2C=C(C)NC2=O)cc1,valid
C#CCN(CC)CCNC(=O)CCc1ccccc1,valid
NC(=S)N/N=C/c1ccc(Cl)cc1,valid
Fc1ccc(Cn2ccnc2)nc1SCCCNC(=O)c1ccccc1,valid
CN(C)CCCOc1ccc(C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1,valid
O=C(O)CCCCCCCCc1ccc(O)c(O)c1,valid
NC(=O)c1c[nH]c2ccccc12,valid
C=CCCOc1ccc(/C=N/NC(N)=S)cc1,valid
CCc1cccc(NC(=O)CSc2ccccc2)c1,valid
COc1ccc(Cc2ccc(-c3ccc(I)cc3)cc2)cc1,valid
Cc1cc(C)c(CCCN2CCCC2)cc1,valid
Nc1ccc(Nc2ccc(Cl)cc2)o1,valid
O=C(O)CCCCCNCCCCCCc1ccc(Cl)cc1,valid
CNc1ccc(S(=O)(=O)c2ccccc2)cc1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)c(O)c2)cc1,valid
CSc1ccc(/C=N/Nc2ccc(OCc3ccc(Cl)cc3)cc2)cc1,valid
CN(C)c1ccc(-c2ccccc2)o1,valid
Nc1ccc(Cn2ccnc2)cc1,valid
O=C(O)C(c1ccccc1)c1ccc(O)cc1,valid
COc1ccc(-c2nc3ccc(Cl)cc3[nH]2)cn1,valid
CN(C)CCCCCOc1ccc(-c2ccc(O)c(O)c2)cc1,valid
O=[N+]([O-])c1ccc(Cc2ccccc2Cl)cc1,valid
COc1ccc(Nc2nc(-c3cccc3)cs2)cc1,invalid
COc1ccc(C(=O)CCC(=O)c2ccccc2)cc1,valid
O=C(O)c1cccc(O)c1,valid
Cc1ccc(C(=O)Nc2ccccc2)cc1OC,valid
Cc1ccc(NC(=O)CSc2ccc(Cl)cc2)cc1,valid
Nc1ccc(Cn2ccnc2)o1,valid
COc1ccc(/C=C/c2ccc(OC(C)(C)C)cc2)cc1,valid
O=C(Nc1ccc(O)cc1)c1cccc(O)c1,valid
C#CCOc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1,valid
O=c1cc(O)c(/C=C/c2ccccc2)cc1O,invalid
CN(C)CCCCCCNCC(O)CO,valid
CN(C)CCCCCCC(=O)NCC[N+]S(=O)(=O)c1ccccc1,valid
CC(C)[C@@H]1N[C@@H](CO)[C@@H](CO)[C@H](N)C(=O)N1CCO.O,valid
NC(=S)N/N=C/c1ccccc1,valid
COc1ccc(C(=O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1,valid
Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,valid
Cc1ccc(-c2nc3ccc(Cl)cc3[nH]2)cc1,valid
Cc1cc(C)c(Cc2cc(Cl)ccc2NC(=O)c2ccccc2)cc1,valid
C=CCCc1ccc(O)c(O)c1,valid
O=C(O)c1ccccc1NC(=O)c1ccccc1,valid
CC1CCCC(=O)N1.Cl,valid
Cc1cc(-c2ccc(/C(=N/N(C)C)c3ccccc3)cc2)ccc1N,valid
Cc1ccc(C(=O)Nc2ccc(-c3ccccc3)cc2)cc1,valid
Cc1cc(C)nc(NC(=O)c2ccccc2)n1,valid
O=C(Nc1ccc(Cl)cc1)c1ccc(O)c(O)c1,valid
Cc1cc(C)c(CC(=O)Nc2ccc(F)cc2)cc1,valid
CN1CCCCCN1CCNC(=S)Nc1ccc(Cl)cc1,valid
CN(C)CCCC[C@H]1CCNCC1,valid
CCOc1ccc(C(=O)/C=C/c2ccc(O)cc2O)cc1,valid
C=C(C)CC(=O)NCC(O)CO,valid
O=C(O)C(S)N=C1CC(=O)N(Cc2ccccc2)C1,valid
CN(C)CCCCn1ccnc1,valid
CS(=O)(=O)C(=O)N[C@H]1CCC[C@H]1c1ccccc1,valid
C=CCNc1ccc(O)c(O)c1,valid
O=C(O)C(=O)Nc1ccc(-c2cccs2)o1,valid
CN(C)CCCCSc1ccc(C(F)(F)F)cc1,valid
O=C(O)c1cccc(NC(=O)c2ccccc2)c1,valid
Nc1nc(O)n(CCc2ccccc2)o1,invalid
O=C(O)C(CC(=O)O)c1ccccc1,valid
Cc1cc(C)c(C2CCCC2)cc1,valid
CN(C)CCCCNCC(O)CO,valid
CN(C)Cc1ccccc1Oc1ccc(-c2ccccc2)o1,valid
COc1ccc(/C=C/c2ccc(OC)cc2OC)c(O)c1,valid
O=C(O)c1ccccc1OCCNc1ccc(Cl)cc1,valid
CC(C)Sc1nc(N)nc2[nH]c3ccccc3c2c1C,invalid
Cc1cc(C)nc(NC(=O)Cc2ccccc2)n1,valid
CN(C)CCC(=O)NCCCNC(=O)c1ccccc1,valid
C=C1C[C@@](O)[C@@H](O)[C@H](O)[C@@H]1O,valid
CN(C)CCCCOc1ccc(-c2ccccc2)c(O)c1,valid
O=C(O)c1ccccc1C(=O)NCC(O)COc1ccccc1,valid
CC(C)[C@@H]1NC(=S)Nc2ccccc21,valid
O=C(O)c1ccc(Cn2ccnc2)cc1,valid
C=C1CCCCC1S,valid
CN(C)CCCSc1nc(N)nc2ccccc12,valid
COc1ccc(CC(=O)/C=C/c2ccc(OC)cc2)cc1,valid
O=C(O)C(CCCC(=O)Nn1ccccc1)c1cccc(F)c1,invalid
COc1ccc(OCCc2cc(OC)cc(OC)c2)cc1,valid
COc1ccc(CCC(=O)NCc2ccccc2)cc1,valid
O=C(O)CCCCCCC[N+]1C=CC(=O)[C@H]1S,valid
Cc1c(C)c(/C=C/C(=O)c2ccccc2)ccc1OC,valid
CC(C)CC(=O)Nc1ccc(Cn2ccnc2)cc1,valid
O=C(O)CCCCCCCCCCCc1ccccc1,valid
Cc1ccc(C2CC(=O)c3ccccc3[nH]2)cc1,valid
COc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1,valid
CC(C)C(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,valid
O=S(=O)(c1ccccc1)c1ccc(O)c(O)c1,valid
O=P(O)(O)C(Cc1ccccc1)c1ccc(O)cc1,valid
Cc1cc(NC(=O)c2ccccc2O)c(O)c(C(=O)NCc2ccccc2)n1,valid
C[N+]1CC[C@@](C)N(C)CC1,valid
CCN(CC)CC(=O)c1ccccc1C(=O)NCC(O)CO,valid
C=CCc1ccc(O)cc1O,valid
CS(=O)(=O)c1ccc(CCc2ccc(F)cc2)cc1,valid
C=CCOc1ccc(-c2ccc(Cl)cc2)o1,valid
CC(C)NC(=O)c1ccccc1C(=O)Nc1ccc(O)c(O)c1,valid
C#CCN(CC)CCCCC1CCCCCCN1c1ccccc1,valid
Nc1nc(NC(=O)c2ccccc2Cl)nc2oc(C#N)nc12,valid
C#CCOc1ccc(/C=C/C(=O)c2ccc(OC)cc2OC)c(O)c1,valid
COc1ccc(-c2[nH]c3ccc(Cl)cc3)ccc12,invalid
CC(C)CC[N+]1CC[C@H](C)[C@H](N)[C@@H]1S,valid
CC(C)CCc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,valid
CC1CCCCC1.Cl,valid
O=C(O)c1ccccc1C(=O)Nc1ccc(Cl)cc1,valid
Cc1c(C)c(C)c2ccccc2c1Sc1ccc(C(=O)Nc2ccccc2)cc1,valid
Cc1ccc(-c2nc3ccccc3s2)s1,valid
C=C(C)c1ccc(-c2ccccc2)o1,valid
O=C(O)CCCCCCNc1ccc(Cl)cc1,valid
CN(C)CCCCC(=O)Nc1ccccc1,valid
O=[N+]([O-])c1ccc(CSc2ccc(F)cc2)nc1SCCNCC(=O)Nc1ccc(Cl)cc1,valid
O=[N+]([O-])c1ccc(CCc2ccccc2)o1,valid
CN(C)CCCNc1nc2ccccc2[nH]1,valid
COc1ccc(/C=C/c2ccc(OC)cc2OC)cc1,valid
Nc1ccc(Cc2ccccc2Cl)o1,valid
Cc1ccc(-c2[nH]c3ccccc3c2-c2ccccc2)cc1,valid
CC(C)CCCCCCCNc1ccc(O)c(O)c1,valid
CCOc1cccc(/C=C/C(=O)c2ccc(O)cc2)c1,valid
O=C(c1cccs1)NO,valid
C=C1CCCC1S,valid
NOCc1ccc(Cc2ccc(F)cc2)o1,valid
CSc1nc(N)nc(Nc2ccccc2)n1,valid
C=C1NC(=O)C(c2ccccc2)CC1,valid
CC(C)CC(=O)NCCP(=O)(O)O,valid
Cc1ccc(C(C)C)cc1CC(=O)Nc1ccc(Cl)cc1,valid
C/C(=N\NC(N)=S)c1ccccn1,valid
C=C(N)P(=O)(O)O,valid
CN(C)CCc1ccc(O)c(O)c1,valid
O=C(O)C(=O)Nc1ccccc1,valid
Nc1ccc(C[C@H]2CCNCC2=O)cc1,valid
Nc1nc(N)nc2ccccc12,valid
O=C(O)c1ccc(Nc2ccc(Cl)cc2)nc1O,valid
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,valid
CN(C)CCCNc1ncc[nH]1,valid
Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,valid
CC1CCCCC1Sc1ccncc1,valid
Nc1ccc(/C=N/NC(=S)Nc2ccccc2)cc1,valid
COc1ccc(CCc2ccc(C(=O)/C=C/c3ccc(O)cc3)cc2)cc1,valid
CSc1cc(N)nc(N)n1,valid
O=C(O)C(CCCCCCCCCc1ccccc1)c1ccc(Cl)c(Cl)c1,valid
NC(=S)N/N=C/c1ccc(O)c(O)c1,valid
CN(C)CCCCCCC(=O)NCc1ccccc1,valid
C=CCc1ccc(O)c(O)c1,valid
O=C(O)C(=O)CCCCCNCC(=O)c1ccccc1,valid
Clc1ccc(Cn2ccnc2-c2ccccc2)[nH]1,valid
C=C1NC(=O)C(=O)N1c1ccccc1,valid
Cc1cnc(Nc2ccc(Cl)cc2)nc1SCCCNc1cccc(Cl)c1,valid
CC(C)CCNc1ccc(C(=O)NC(=O)c2ccccc2)cc1,valid
NNC(=S)Nc1ccc(O)c(O)c1,valid
Cc1cc(C)c(Cc2ccc(/C=N/NC(N)=S)cc2)cc1,valid
O=C(O)c1ccccc1C(=O)Nc1cccc(Cl)c1,valid
Fc1ccccc1-c1ccc(Cc2ccccc2)o1,valid
CC(C)CCCCCCCCCc1ccc(O)c(O)c1,valid
CC(C)CC(=O)NCCc1ccc(O)c(O)c1,valid
Nc1ccc(Cc2cccnc2)s1,valid
CCCCCCCCCCNC(=O)c1ccccc1,valid
Cc1cc(C)nc(Nc2ccc(C(=O)NO)nc2)n1,valid
Cc1ccc(C(=O)/C=C/c2ccc(OC)cc2)cc1,valid
O=P(O)(O)C(CC(=O)O)c1ccccc1,valid
C=C1NC(=O)c2c3ccccc3[nH]2)C1,invalid
CN(C)c1ccc(-c2ccccc2)cc1,valid
CC(C)[C@@H](N)P(=O)(O)O,valid
COc1ccc(/C=C/C(=O)c2ccccc2O)c(O)c1,valid
O=C(O)c1ccccc1OCCNC(=O)c1ccccc1,valid
Cc1cccc(Nc2nc3ccccc3s2)n1,valid
O=C(O)c1ccc(/C=C/c2ccc(O)cc2)cc1,valid
Cc1cc(C)cc(C)c1C/C=C/C(=O)O,valid
Cl.NC(=S)N/N=C/c1ccc(O)c(O)c1,valid
Cc1cc(C)c(CN2CCCC2)cc1,valid
O=C(O)c1ccccc1OCCCC(O)c1ccccc1,valid
O=C(O)c1cccc(O)c1O,valid
CN1CC(O)C(=O)N1c1ccccc1.Cl,valid
NC(=O)c1ccccc1C(=O)Nc1ccc(O)c(O)c1,valid
O=C(O)c1ccccc1OCc1cccs1,valid
Cc1ccc(NC(=O)c2ccc(S(=O)(=O)NCc3ccccc3)cc2)cc1,valid
Cc1ccc(/C=C/C(=O)c2ccc(OC)c(O)c2)cc1,valid
Cc1cc(C)c2[nH]c(C(=O)NNC(=O)c3ccccc3)cc2c1,valid
CC(C)[C@@H]1NC(=O)C(=O)C[C@H]1C(=O)N[C@H]1CCC[C@@H](O)[C@H]1O,valid
Cc1cc(C)c2[nH]c(Nc3ccccc3)cc2c1,valid
COc1ccc(C(=O)NNC(=O)C(C)C)cc1,valid
O=C(O)CCCCCCCCCC(=O)NCc1ccccc1,valid
COc1ccc(C(=O)/C=C/c2ccc(O)cc2)cc1,valid
COc1ccc(C(=O)CCOc2ccc(-c3ccc(O)cc3)cc2)cc1,valid
CN(C)CCCCNc1ccnc2ccccc12,valid
CC(C)CCN(CC)CC1CCCCC1,valid
CS(=O)(=O)c1ccccc1C(=O)Nc1ccccc1,valid
CCN(Cc1ccccn1)C(=O)NCC(O)CO,valid
CN(C)CCCNCCCNC(=O)c1ccc(Cl)cc1,valid
COc1ccc(C(=O)NO)cc1O,valid
N[C@@H](C[C@@H]1CNCCN1C[C@H]1CCC[C@H]1[C@@H]1/C=C/C#N)c1ccccc1,invalid
CCCCN1CCSC(=O)N1c1ccccc1,valid
Clc1ccc(Cn2ccnc2)cc1,valid
O=C(O)CCCCCCCCCOc1ccccc1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC(C)(C)C)cc2)cc1,valid
CC(C)CCCCCNC(=O)c1ccc(-c2ccccc2)o1,valid
Cc1ccc(C(=O)/C=C/c2ccccc2)cc1,valid
CC(C)CCNC(=O)c1ccc(-c2ccccc2)o1,valid
CN(C)CCCNc1ccnc2ccc(O)cc12,valid
C=C1CSC(=O)N1,valid
Cc1ccc(CC(=O)NN2CC(=O)c3ccccc3c2)cc1,invalid
C=C1CCC(=O)N1,valid
C#Cc1ccc(-c2ccc(C#N)cc2)cc1-c1ccc(C(C)(C)C)cc1,valid
COc1ccc(Nc2cc(C#N)c(C#N)cc3)cc2c(=O)c1O,invalid
C#CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,valid
CN(C)c1ccc(NS(=O)(=O)Nc2ccccc2)cc1,valid
CC1CCCC(=O)N1,valid
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,valid
Cl.Cl.N[C@H]1CCCCC1.Cl,valid
CC(C)CCn1ccc(-c2ccc(Cl)cc2)n1,valid
O=C(O)CCCc1ccc(O)c(O)c1,valid
O=C(O)CCCC(=O)Nc1ccc(Cl)cc1,valid
Cc1ccc(Cc2nc3c(S)nc(-c3ccccc3)cs2)cc1,invalid
O=C(O)c1ccccc1Sc1ccccc1,valid
Cc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,valid
COc1ccc(C(=O)/C=C/c2ccc(O)cc2O)cc1,valid
CC(C)CCn1ccc(-c2ccc(-c3ccccc3)c2)nc1,invalid
O=C(O)C(=O)Nc1ccc(-c2ccccc2)o1,valid
CSc1ccc(C(=O)Nc2ccccc2)cc1,valid
CN(C)CCCCCCNc1ccnc2ccccc12,valid
C=C1CC(=O)N(Cc2ccccc2)C1,valid
C=C(C)CCNc1ncccc1-c1ccccc1,valid
Cc1cccc(C(=O)Nc2ccccc2)c1,valid
Cc1cc(C)cc(C)c1CNCCCC(=O)Nc1ccccc1,valid
Cc1c(C)c(C)ccc1/N=C/c1cccs1,valid
O=C(O)c1ccc(-c2cccs2)o1,valid
Cl.N[C@@H]1C[C@H](CO)[C@@H]1O,valid
Cc1cc(C)nc(Nc2ccccc2)n1,valid
COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1,valid
N#Cc1ccc(Cn2ccnc2-c2ccccc2)n1,invalid
CSc1ccc(C(=O)Nc2ccc(Cl)cc2)nc1O,valid
